subjects	S	distractor	R	rt
5	word	absent	word	0.112139605424356
5	word	present	word	0.100369317134039
5	nonword	absent	nonword	0.320504784081025
5	word	absent	word	0.240168830062641
5	word	present	word	0.108080387473261
5	word	present	nonword	0.172928206654864
5	word	absent	word	0.351127842179283
5	nonword	absent	word	0.0912280480516794
5	nonword	absent	nonword	0.35554813178466
5	word	present	word	0.240906458033132
5	nonword	present	nonword	0.186347099131865
5	nonword	absent	nonword	0.238856518007457
5	nonword	present	nonword	0.465785169898498
5	nonword	present	nonword	0.636569972838909
5	nonword	present	nonword	0.191431508766784
5	nonword	present	nonword	0.291416082287639
5	word	present	word	0.745841664293841
5	nonword	present	nonword	0.26565384092128
5	nonword	present	nonword	0.924262361208107
5	nonword	present	nonword	0.151804162005349
5	word	absent	word	0.315863610563923
5	nonword	absent	nonword	0.412813709380977
5	word	present	word	0.205403757570777
5	nonword	present	nonword	0.268146522776969
5	nonword	absent	nonword	0.177016377497065
5	nonword	absent	nonword	0.121784045290684
5	word	absent	word	0.207229549160009
5	nonword	absent	nonword	0.399512884407171
5	word	absent	word	0.138968522424976
5	nonword	absent	nonword	0.11849128864497
5	word	present	word	0.318421690452171
5	nonword	absent	nonword	0.479071135317925
5	word	absent	word	0.259422389982483
5	nonword	present	nonword	0.294471041255696
5	nonword	absent	nonword	0.252011809445133
5	nonword	absent	nonword	0.310249807016928
5	word	absent	word	0.110615777063496
5	nonword	present	word	0.394597426874878
5	word	absent	word	0.109257110189952
5	word	absent	word	0.199753349213541
5	word	absent	word	0.134408785018926
5	word	present	word	0.394667754790159
5	nonword	absent	word	0.257157041947382
5	word	absent	word	0.21724714855248
5	nonword	absent	nonword	0.218373657129182
5	word	present	word	0.309618354580834
5	nonword	present	nonword	0.264552734265476
5	nonword	absent	nonword	0.19734809335265
5	word	absent	word	0.0963481801780341
5	word	present	nonword	0.278660206562353
5	nonword	present	nonword	0.513905997152917
5	nonword	absent	nonword	0.120558213230966
5	nonword	present	nonword	0.21914629044722
5	nonword	absent	nonword	0.192547808380538
5	nonword	absent	nonword	0.152064027619174
5	nonword	present	nonword	0.226406127299938
5	nonword	absent	nonword	0.285768972210578
5	word	absent	word	0.199198104826697
5	nonword	present	nonword	0.16297039922644
5	word	absent	word	0.105620628229795
5	word	absent	word	0.153385774751955
5	word	absent	word	0.254632157400876
5	nonword	absent	nonword	0.299281352930075
5	word	absent	word	0.124605382053937
5	nonword	present	nonword	0.0972280074494389
5	word	absent	word	0.10017087017828
5	nonword	present	nonword	0.665983043969357
5	word	absent	word	0.0974141746555494
5	nonword	present	nonword	0.096663055521229
5	nonword	absent	nonword	0.129979204484458
5	word	absent	word	0.270930950364909
5	nonword	present	nonword	0.571876557313352
5	nonword	absent	nonword	0.337158700664967
5	word	absent	word	0.126423610679134
5	nonword	present	nonword	0.335189079506365
5	nonword	present	nonword	0.104046423691568
5	word	absent	word	0.122846003151817
5	nonword	present	nonword	0.188235199724499
5	word	present	nonword	0.167814070714609
5	word	present	word	0.185607677880041
5	nonword	absent	nonword	0.540431712663145
5	word	present	nonword	0.386270014920598
5	word	absent	word	0.213504135523767
5	word	absent	nonword	0.344921796928972
5	nonword	absent	nonword	0.359249836986424
5	word	present	word	0.297406562458752
5	word	absent	word	0.216390183936114
5	nonword	present	nonword	0.217085548856171
5	nonword	present	nonword	0.218735723555539
5	word	absent	word	0.23750624796094
5	nonword	present	nonword	0.171027943866267
5	word	absent	word	0.157863969615357
5	nonword	absent	nonword	0.223694266194659
6	nonword	absent	nonword	0.572920586716384
6	nonword	present	nonword	0.451889043937266
6	word	present	word	0.31192344401578
6	word	absent	word	0.357625662739877
6	nonword	present	nonword	0.422599237714954
6	word	present	nonword	0.487063597769149
6	nonword	present	nonword	0.449255376575081
6	nonword	present	nonword	0.594330687200783
6	word	absent	nonword	0.31812811753079
6	nonword	present	nonword	0.989282890480104
6	nonword	absent	word	0.616169412635253
6	nonword	absent	nonword	0.488004251334492
6	word	absent	nonword	0.332190487000598
6	word	present	word	0.406989694168082
6	nonword	absent	nonword	0.394793182734693
6	word	present	word	0.395557637235067
6	word	present	word	0.667220936992246
6	word	absent	word	0.445064364415912
6	nonword	absent	nonword	0.366704302521573
6	word	present	word	0.549761488411825
6	nonword	present	word	0.624183171531798
6	nonword	present	nonword	0.340365217277619
6	nonword	present	nonword	0.645546968889868
6	nonword	present	nonword	0.403862449346959
6	nonword	absent	nonword	0.514288026215744
6	word	present	nonword	0.455646891128924
6	nonword	present	nonword	0.372618844898698
6	word	absent	word	0.49646829222831
6	word	present	word	0.3360129110678
6	nonword	present	nonword	0.620307425786297
6	word	present	word	0.455826350562862
6	word	absent	word	0.540027177970763
6	nonword	present	nonword	0.399305640393013
6	nonword	absent	nonword	0.361077088642247
6	nonword	absent	nonword	0.476277360170241
6	word	absent	word	0.416894702425923
6	nonword	absent	nonword	0.371203114218586
6	word	present	word	0.319652057408861
6	nonword	absent	nonword	0.673773170951669
6	word	present	word	0.360655764040755
6	nonword	present	nonword	0.551480951223348
6	word	present	word	0.598491207923016
6	nonword	absent	nonword	0.566080592802959
6	word	present	word	0.608228972737238
6	nonword	present	nonword	0.742789224249721
6	word	present	word	0.519194818897978
6	word	present	word	0.469136779421365
6	nonword	absent	nonword	0.655434750004843
6	word	present	nonword	0.569111956592169
6	nonword	absent	nonword	0.523384416301792
6	word	present	word	0.829416848980901
6	word	absent	word	0.58562459671246
6	nonword	present	nonword	0.865606666625918
6	word	present	nonword	0.380241971785412
6	nonword	present	nonword	0.432125338433814
6	word	present	word	0.310601643622268
6	word	present	word	0.639276867840753
6	word	absent	word	0.316863667209408
6	word	absent	word	0.634547013942554
6	word	absent	word	1.38464583814894
6	nonword	absent	nonword	0.40063880389664
6	nonword	present	nonword	0.693808259939607
6	nonword	absent	nonword	0.328013863374063
6	nonword	absent	nonword	0.542928533484164
6	nonword	absent	nonword	0.371093669142027
6	nonword	absent	nonword	0.472716649619096
6	nonword	absent	nonword	0.73399351604577
6	word	absent	word	0.365281407702203
6	nonword	present	nonword	0.402047088437966
6	word	absent	word	0.329274531777635
6	nonword	present	nonword	0.524272709359833
6	nonword	absent	nonword	0.52540269153566
6	nonword	present	nonword	0.504061494038478
6	word	absent	word	0.351712672572635
6	word	present	word	0.726062757369917
6	word	present	nonword	0.96445499396552
6	word	present	word	0.31459208686214
6	nonword	present	word	0.37847639545248
6	word	present	nonword	1.17023965555529
6	nonword	present	nonword	0.353251112067161
6	nonword	present	nonword	0.57001319920471
6	word	present	word	1.09417607245316
6	nonword	absent	nonword	0.608349111052014
6	nonword	absent	nonword	0.612345229985553
6	nonword	present	nonword	0.811638872870638
6	nonword	present	nonword	0.684973501345367
6	word	present	word	0.60755931147999
6	word	present	word	0.336842539963945
6	word	absent	word	0.453381805728793
6	nonword	absent	nonword	0.35537357826814
6	nonword	absent	nonword	0.353004275471886
6	nonword	absent	nonword	0.468240847291
6	word	present	word	1.60815941053493
6	nonword	present	nonword	0.428479402979205
6	word	absent	word	0.402704133097793
6	nonword	absent	nonword	0.479479868351048
6	word	absent	word	0.524700837819555
6	word	absent	word	0.357658294147934
6	word	absent	word	0.43849040887305
6	word	absent	word	0.587346294722328
6	word	absent	word	0.326671738929483
6	word	absent	word	0.502076135486292
6	nonword	absent	nonword	0.348039334111413
6	nonword	present	nonword	0.382714257048918
6	nonword	absent	nonword	0.805660543952953
6	nonword	present	nonword	1.17268203514495
6	nonword	absent	nonword	0.42495162203434
6	nonword	present	nonword	0.338084082065398
6	word	present	word	0.493574677210864
6	nonword	absent	nonword	0.418021124489574
6	word	absent	word	0.595296831410803
6	nonword	absent	nonword	0.505868894803017
6	word	absent	word	0.34266050245746
6	nonword	present	nonword	1.0350355832497
6	word	present	word	0.341054888626828
6	word	present	word	0.507168706024307
6	word	absent	word	0.511749678891491
6	word	absent	word	0.429237315804682
6	nonword	present	nonword	0.896181985265516
6	word	present	word	0.348026628052972
6	nonword	present	word	0.339815002494708
6	nonword	present	nonword	0.498011931493023
6	nonword	present	nonword	0.559351933532416
6	nonword	absent	nonword	0.758411714340146
6	word	absent	word	0.364922781399509
6	nonword	absent	nonword	0.555344799883973
6	word	present	word	0.394109064785465
6	nonword	present	nonword	0.5201409527842
6	word	present	word	0.971045797061586
6	word	absent	word	0.66523331928866
6	nonword	absent	nonword	1.16283512464435
6	nonword	absent	nonword	0.408643953457575
6	nonword	present	nonword	0.473265827234305
6	nonword	present	nonword	0.945184084972453
6	word	absent	nonword	0.589215813832658
6	word	absent	nonword	0.346949824278582
6	nonword	absent	nonword	0.35092769355498
6	word	absent	word	0.318118019462518
6	word	absent	nonword	0.472621470397819
6	word	present	word	0.496153027337345
6	word	absent	word	0.368718969785068
6	nonword	absent	word	0.353889620693408
6	nonword	absent	nonword	0.607773983636107
6	nonword	present	nonword	0.695297747351097
6	word	present	word	0.321242250717913
6	word	absent	word	0.403374311990896
6	nonword	present	nonword	0.625948754286855
6	word	present	nonword	0.363192241670423
6	word	present	nonword	0.514608571922517
6	word	present	word	0.55065521485019
6	nonword	absent	nonword	0.517397571983955
6	nonword	present	word	0.774396979609632
6	nonword	present	nonword	0.548867109474853
6	nonword	absent	word	0.437201517808734
6	word	present	word	0.589101514661086
6	nonword	present	nonword	0.409797517354014
6	nonword	present	nonword	0.448178679295397
6	nonword	absent	nonword	0.637241874818599
6	word	absent	word	0.347725308641364
6	word	absent	word	0.600986005334414
6	word	present	nonword	0.902404651408227
6	word	absent	word	0.487212709967798
6	word	absent	word	0.443439125442602
6	nonword	absent	nonword	0.412592677991393
6	word	present	nonword	0.900641278158674
6	nonword	present	nonword	0.37889285246667
6	nonword	present	word	0.963180042883556
6	word	absent	word	0.610472394895256
6	word	present	word	0.651688209741844
6	word	absent	word	0.392096252899076
6	nonword	present	nonword	0.763518469369785
6	word	present	word	0.361755429885479
6	word	absent	word	0.348475251103094
6	word	present	word	0.859795068335763
6	nonword	present	word	0.960508833747329
6	nonword	absent	nonword	0.450251212270073
6	word	absent	word	0.605706569769265
6	word	absent	word	0.43189377656252
6	word	absent	word	0.701338850285762
6	word	present	word	0.709773800286531
6	nonword	present	nonword	0.474591645597777
6	nonword	absent	nonword	0.449575357514805
6	word	present	word	0.387131801161544
6	word	present	word	0.632537965726789
6	nonword	present	nonword	0.444536644859985
6	nonword	present	nonword	0.473015628253122
6	nonword	absent	nonword	0.431203177181888
6	nonword	absent	nonword	0.387964844970771
6	nonword	present	nonword	0.633309263088463
6	nonword	absent	nonword	0.45694135126255
6	nonword	present	nonword	0.625960009392239
6	nonword	present	nonword	0.681082321881187
6	word	absent	word	0.359080577368301
6	nonword	present	nonword	0.883804923391263
6	word	absent	word	0.307711356704721
6	word	absent	word	0.4121395570264
6	nonword	absent	nonword	0.736101543277972
6	word	absent	word	0.342833213817993
6	nonword	present	nonword	0.789363762159205
6	word	absent	word	0.3941204080128
6	word	absent	word	0.864774626856478
6	nonword	absent	nonword	0.594502873032389
6	nonword	absent	word	0.359776414118129
6	nonword	present	nonword	0.786776811302928
6	nonword	present	nonword	0.383786394581109
6	word	present	word	0.524509117810914
6	word	present	word	0.727305917087931
6	word	present	word	0.358716316884703
6	word	absent	word	0.430152787267475
6	word	present	word	0.403259812405153
6	word	present	word	0.389543089813764
6	nonword	present	nonword	0.531377941052824
6	word	absent	word	0.323461907418464
6	nonword	absent	nonword	0.437726323439913
6	word	absent	word	0.451321947155576
6	nonword	absent	nonword	0.483851610561405
6	word	present	word	0.520974206329689
6	nonword	present	nonword	0.502135153228427
6	nonword	absent	nonword	0.536323952604556
6	word	present	word	0.413711952846769
6	word	present	word	0.366193263148993
6	word	present	word	0.506351444284159
6	word	present	word	0.311666975129798
6	nonword	present	nonword	0.677311281703323
6	nonword	absent	nonword	0.421227780910293
6	word	absent	word	0.442677798792241
6	word	present	word	0.546630870910049
6	nonword	absent	nonword	0.37395332981305
6	word	absent	word	0.42568990059008
6	word	present	word	0.342657066747185
6	nonword	absent	nonword	0.422841146256583
6	nonword	present	nonword	0.538131879380713
6	nonword	absent	nonword	0.377069783160075
6	word	absent	word	0.33367417404792
6	nonword	absent	nonword	0.588048628968493
6	word	absent	word	0.425678174100962
6	nonword	present	nonword	0.443231956685185
6	nonword	present	nonword	0.549779686967259
6	nonword	absent	nonword	0.386221289168656
6	nonword	absent	nonword	0.365653090223207
6	word	absent	word	0.453002945800159
6	nonword	absent	nonword	0.361242948520065
6	word	present	word	0.390596816185388
6	word	absent	word	0.462610922257266
6	nonword	present	nonword	0.755349780470868
6	nonword	absent	nonword	0.465161642716113
6	word	absent	nonword	0.810734838873425
6	nonword	present	nonword	0.527182003547088
6	word	present	word	0.589182618040457
6	nonword	absent	nonword	0.368933726122447
6	nonword	absent	nonword	0.60806295569932
6	word	absent	word	0.316133718037825
6	nonword	absent	nonword	0.380936857743126
6	nonword	absent	nonword	0.437568954978774
6	nonword	absent	nonword	0.613837352354855
6	word	present	word	0.489098794310707
6	nonword	absent	nonword	0.370316972555606
6	nonword	present	word	0.575200877673038
6	nonword	present	nonword	0.647620285503399
6	nonword	absent	nonword	0.35648293831628
6	nonword	present	word	0.912752285454439
6	word	present	word	0.483158843002462
6	nonword	absent	nonword	0.468466744068196
6	word	present	word	0.557649266996772
